candidate_id,title,authors,year,venue,doi,url,pdf_url,topic,source,source_type,venue_tier,source_trust,query,auto_relevance_score,auto_relevance_label,category,relevance_reason,practical_relevance,practical_evidence_needed,reading_status,access_status,metadata_confidence,added_at,first_seen_at,last_seen_at,source_updated_at,discovery_run_id,status,human_decision,notion_status,zotero_key
6530e6b65a2f,Where Next?,,2002,Broadcast Television Effects in A Remote Community,10.4324/9781410604002-13,https://doi.org/10.4324/9781410604002-13,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,broadcast remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:58+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2024-05-04T07:24:59Z,discovery-20260529T095620Z,candidate,,,
0110fb0ad23c,Aerospace series. Unmanned Aircraft Systems,,,,10.3403/30428784,https://doi.org/10.3403/30428784,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,direct remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:03:03+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2023-10-31T05:00:09Z,discovery-20260529T095620Z,candidate,,,
5dc6a7b773d3,Aerospace series. Unmanned Aircraft Systems,,,,10.3403/30428784u,https://doi.org/10.3403/30428784u,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,direct remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:03:03+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-01-14T18:22:07Z,discovery-20260529T095620Z,candidate,,,
14fa2b492990,Remote Direct Memory Access Transport for Remote Procedure Call,T. Talpey; B. Callaghan,2010,,10.17487/rfc5666,https://doi.org/10.17487/rfc5666,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,direct remote identification,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:03:03+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2025-06-24T07:08:15Z,discovery-20260529T095620Z,candidate,,,
d04301c065ca,UAS Traffic Management (UTM),,,,10.3403/30431590,https://doi.org/10.3403/30431590,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,direct remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:03:03+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2023-06-06T04:39:16Z,discovery-20260529T095620Z,candidate,,,
ee32d5a6d232,UAS Traffic Management (UTM),,,,10.3403/30431590u,https://doi.org/10.3403/30431590u,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,direct remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:03:03+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2023-06-06T04:39:16Z,discovery-20260529T095620Z,candidate,,,
625fae352640,Direct Data Placement Protocol (DDP) / Remote Direct Memory Access Protocol (RDMAP) Security,J. Pinkerton; E. Deleganes,2007,,10.17487/rfc5042,https://doi.org/10.17487/rfc5042,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,direct remote identification,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:03:03+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2025-10-08T15:41:26Z,discovery-20260529T095620Z,candidate,,,
c17136088d0f,,,,,10.1117/12.2529379.6084152934001,https://doi.org/10.1117/12.2529379.6084152934001,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,direct remote identification,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:03:03+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-02-27T03:01:30Z,discovery-20260529T095620Z,candidate,,,
ec919bce7b44,"EXPERIMENTAL INVESTIGATION OF NEAR-SURFACE HYDRODYNAMIC FORCE COEFFICIENTS FOR A SYSTEMATIC SERIES OF TEE HYDROFOILS, DTMB SERIES HF-1,",Jerome Feldman,1963,,10.21236/ad0432263,https://doi.org/10.21236/ad0432263,,dtmb_uav_control,crossref,academic_paper,unknown,medium,DTMB,1,medium,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-08-29T01:40:10Z,discovery-20260529T095620Z,candidate,,,
9e2272166789,Comparison of ITTC-78 and DTMB Standard Ship Performance Prediction Methods,Kenneth M. Forgach,2001,,10.21236/ada388040,https://doi.org/10.21236/ada388040,,dtmb_uav_control,crossref,academic_paper,unknown,medium,DTMB,1,medium,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-08-29T05:10:19Z,discovery-20260529T095620Z,candidate,,,
849032a7cedc,Technical Review on DTMB-Advanced (DTMB-A) Standard,Jian Song; Chao Zhang,2016,2016 International Conference on Engineering and Telecommunication (EnT),10.1109/ent.2016.036,https://doi.org/10.1109/ent.2016.036,,dtmb_uav_control,crossref,academic_paper,medium,medium,DTMB,1,medium,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-09-07T08:11:08Z,discovery-20260529T095620Z,candidate,,,
36fd54f6de25,Digital terrestrial television receivers for the DTMB system,,,,10.3403/30271423,https://doi.org/10.3403/30271423,,dtmb_uav_control,crossref,academic_paper,unknown,medium,DTMB,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2022-04-05T01:21:20Z,discovery-20260529T095620Z,candidate,,,
0650acee65df,Field trial of advanced DTMB system DTMB-A in Hong Kong,Changyong Pan; Jintao Wang; Haidong Fang; Jian Song,2013,2013 IEEE International Symposium on Broadband Multimedia Systems and Broadcasting (BMSB),10.1109/bmsb.2013.6621768,https://doi.org/10.1109/bmsb.2013.6621768,,dtmb_uav_control,crossref,academic_paper,medium,medium,DTMB,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2025-11-28T12:16:24Z,discovery-20260529T095620Z,candidate,,,
9628a576f69d,PROPELLER VORTEX CAVITATION INCEPTION STUDIES,John M. Coon,1963,,10.21236/ad0404864,https://doi.org/10.21236/ad0404864,,dtmb_uav_control,crossref,academic_paper,unknown,medium,DTMB,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-08-30T00:17:03Z,discovery-20260529T095620Z,candidate,,,
952d7d158141,Digital terrestrial television receivers for the DTMB system,,,,10.3403/30271423u,https://doi.org/10.3403/30271423u,,dtmb_uav_control,crossref,academic_paper,unknown,medium,DTMB,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2022-03-31T12:51:20Z,discovery-20260529T095620Z,candidate,,,
e1520ebf4cf3,THEORETICAL CONSIDERATIONS ON SHROUDED PROPELLERS,H. W. LERBS,1953,,10.21236/ad0015448,https://doi.org/10.21236/ad0015448,,dtmb_uav_control,crossref,academic_paper,unknown,medium,DTMB,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-08-30T00:16:14Z,discovery-20260529T095620Z,candidate,,,
b0daff0dab41,BLAST TRANSMISSION INTO CHAMBERS,GEORGE CHERTOCK,1961,,10.21236/ad0270513,https://doi.org/10.21236/ad0270513,,dtmb_uav_control,crossref,academic_paper,unknown,medium,DTMB,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-08-29T00:10:05Z,discovery-20260529T095620Z,candidate,,,
9baef78bf965,POWERING PERFORMANCE OF A VENTILATED PROPELLER,RICHARD HECKER,1961,,10.21236/ad0259919,https://doi.org/10.21236/ad0259919,,dtmb_uav_control,crossref,academic_paper,unknown,medium,DTMB,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:08+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-08-29T00:11:28Z,discovery-20260529T095620Z,candidate,,,
35dc2e2e4da6,Digital terrestrial television multimedia broadcasting (DTMB),,2009,Digital Television Systems,10.1017/cbo9780511609732.011,https://doi.org/10.1017/cbo9780511609732.011,,dtmb_uav_control,crossref,academic_paper,medium,medium,digital terrestrial multimedia broadcasting,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:12+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2023-09-13T20:56:27Z,discovery-20260529T095620Z,candidate,,,
f55427cb51b3,Nonlinear UAV Flight Control Using Command Filtered Backstepping,Brian M. Borra,,,10.15368/theses.2012.29,https://doi.org/10.15368/theses.2012.29,,dtmb_uav_control,crossref,academic_paper,unknown,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2022-04-02T15:13:02Z,discovery-20260529T095620Z,candidate,,,
7a8c7bfee832,,Joseph Barnard,,,10.1049/iet-tv.51.1192,https://doi.org/10.1049/iet-tv.51.1192,,dtmb_uav_control,crossref,academic_paper,unknown,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2022-04-04T13:20:42Z,discovery-20260529T095620Z,candidate,,,
bb6e8bd54da3,Augmented Cognition in Command and Control (C2),Dennis McBride,2002,1st UAV Conference,10.2514/6.2002-3506,https://doi.org/10.2514/6.2002-3506,,dtmb_uav_control,crossref,academic_paper,medium,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2022-04-03T06:59:17Z,discovery-20260529T095620Z,candidate,,,
53b3875073e6,An event driven decision support algorithm for command and control of UAV fleets,Oktay Arslan; Gokhan Inalhan,2009,2009 American Control Conference,10.1109/acc.2009.5160336,https://doi.org/10.1109/acc.2009.5160336,,dtmb_uav_control,crossref,academic_paper,medium,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-10-29T09:16:54Z,discovery-20260529T095620Z,candidate,,,
6a7db2bc7d29,Civil UAV command and control link safety element analysis,Li Li,2024,"International Workshop on Automation, Control, and Communication Engineering (IWACCE 2024)",10.1117/12.3052567,https://doi.org/10.1117/12.3052567,,dtmb_uav_control,crossref,academic_paper,unknown,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2025-01-13T22:10:02Z,discovery-20260529T095620Z,candidate,,,
3db80d79509e,Using Command &amp;amp; Control for Coordinating UAV Fleets for Missions With Changing Contexts,Moussa Amrani; Abdelkader Ouared,,,10.21203/rs.3.rs-7869728/v1,https://doi.org/10.21203/rs.3.rs-7869728/v1,,dtmb_uav_control,crossref,academic_paper,unknown,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2026-04-27T16:57:45Z,discovery-20260529T095620Z,candidate,,,
c1858c56b0ed,"Networked UAV Command, Control and Communication",Jack Elston; Eric Frew; Brian Argrow,2006,"AIAA Guidance, Navigation, and Control Conference and Exhibit",10.2514/6.2006-6465,https://doi.org/10.2514/6.2006-6465,,dtmb_uav_control,crossref,academic_paper,medium,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2023-02-06T22:54:33Z,discovery-20260529T095620Z,candidate,,,
3b1005bab2d2,VOICE CONTROL COMMAND RECOGNITION SYSTEM OF UAV BASED ON STEGANOGRAPHIC-CEPSTRAL ANALYSIS,O. Yu. Lavrynenko; Y. A. Kocherhin; G. F. Konakhovych,2018,Electronics and Control Systems,10.18372/1990-5548.56.12928,https://doi.org/10.18372/1990-5548.56.12928,,dtmb_uav_control,crossref,academic_paper,medium,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2025-12-18T14:09:31Z,discovery-20260529T095620Z,candidate,,,
7a1d1581a912,Autonomous Command and Control System for UAV Formation,Ajay Verma; Chang-Nien Wu; Vincent Castelli,2003,AIAA Atmospheric Flight Mechanics Conference and Exhibit,10.2514/6.2003-5704,https://doi.org/10.2514/6.2003-5704,,dtmb_uav_control,crossref,academic_paper,medium,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-10-23T04:24:01Z,discovery-20260529T095620Z,candidate,,,
024b8aff1ca6,Finite-Time Sliding Mode Control for Command Tracking of an UAV,Kumar Gaurav; Dipak Kumar Giri,2022,IFAC-PapersOnLine,10.1016/j.ifacol.2022.04.018,https://doi.org/10.1016/j.ifacol.2022.04.018,,dtmb_uav_control,crossref,academic_paper,medium,medium,UAV command and control,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:17+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2025-11-07T12:01:59Z,discovery-20260529T095620Z,candidate,,,
9900abf55ae4,Completion time in broadcast channel and interference channel,Yuanpeng Liu; Elza Erkip,2011,"2011 49th Annual Allerton Conference on Communication, Control, and Computing (Allerton)",10.1109/allerton.2011.6120372,https://doi.org/10.1109/allerton.2011.6120372,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-10-22T15:12:38Z,discovery-20260529T095620Z,candidate,,,
6271a7ba6163,Channel Operations Gaining Control Over Images Through the Channels Palette,,2005,Broadcast Graphics On the Spot,10.4324/9780080494128-8,https://doi.org/10.4324/9780080494128-8,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-09-09T18:40:34Z,discovery-20260529T095620Z,candidate,,,
5c045bf5445e,Decentralized control of a multiple access broadcast channel: performance bounds,J.M. Ooi; G.W. Wornell,,Proceedings of 35th IEEE Conference on Decision and Control,10.1109/cdc.1996.574318,https://doi.org/10.1109/cdc.1996.574318,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2026-01-16T09:48:06Z,discovery-20260529T095620Z,candidate,,,
5270997791a2,Control and Improvement of the Broadcast Channel,Tri An Banh; E. Gelenbe,1977,Modelle für Rechensysteme,10.1007/978-3-642-45499-8_18,https://doi.org/10.1007/978-3-642-45499-8_18,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-09-07T07:16:09Z,discovery-20260529T095620Z,candidate,,,
a67759712bb3,Reduction of Co-Channel Television Interference By Precise Frequency Control of Television Picture Carriers,W. L. Behrend,1957,IRE Transactions on Broadcast Transmission Systems,10.1109/tpgbts.1957.4505207,https://doi.org/10.1109/tpgbts.1957.4505207,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2023-09-13T19:04:35Z,discovery-20260529T095620Z,candidate,,,
6d933e47c730,Autonomous inter base station synchronisation via a common broadcast control channel,X. Lagrange; P. Godlewski,,Proceedings of IEEE Vehicular Technology Conference (VTC),10.1109/vetec.1994.345252,https://doi.org/10.1109/vetec.1994.345252,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-09-07T08:10:06Z,discovery-20260529T095620Z,candidate,,,
49b20cf7dc46,STUDI ANALISIS PENGARUH INTERFERENSI CO-CHANNEL BCCH (BROADCAST CONTROL CHANNEL) TERHADAP KUALITAS SEL SISTEM JARINGAN DCS (DIGITAL CELLULAR SYSTEM) 1800,Setyo Budiyanto; Mariesa Aldila,2013,Jurnal Teknologi Elektro,10.22441/jte.v4i2.749,https://doi.org/10.22441/jte.v4i2.749,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2022-04-05T16:09:29Z,discovery-20260529T095620Z,candidate,,,
539d2db1b292,Decentralized dynamic control of a multiaccess broadcast channel,B. Hajek; T. van Loon,1982,IEEE Transactions on Automatic Control,10.1109/tac.1982.1102978,https://doi.org/10.1109/tac.1982.1102978,,dtmb_uav_control,crossref,academic_paper,top,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2026-04-22T20:34:05Z,discovery-20260529T095620Z,candidate,,,
b11a6e2a034d,Dynamic decentralized estimation and control in a multi-access broadcast channel,Bruce Hajek,1980,1980 19th IEEE Conference on Decision and Control including the Symposium on Adaptive Processes,10.1109/cdc.1980.271871,https://doi.org/10.1109/cdc.1980.271871,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-09-04T08:57:52Z,discovery-20260529T095620Z,candidate,,,
253a61d197d9,Stability conditions for a two-priority packet broadcast channel,J. Meditch; H.-l. Yin,1984,The 23rd IEEE Conference on Decision and Control,10.1109/cdc.1984.272261,https://doi.org/10.1109/cdc.1984.272261,,dtmb_uav_control,crossref,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:21+00:00,2026-05-29T10:03:22+00:00,2026-05-29T10:03:22+00:00,2024-09-05T21:56:51Z,discovery-20260529T095620Z,candidate,,,
d41f4711e127,Design and flight stability analysis of the UAV close cooperative formation control laws,Jialong Zhang; Jianguo Yan; Pu Zhang; Dongli Yuan; Xiaolei Hou,2018,2018 Chinese Control And Decision Conference (CCDC),10.1109/ccdc.2018.8407120,https://doi.org/10.1109/ccdc.2018.8407120,,formation_safety_boundary,crossref,academic_paper,medium,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2024-10-29T11:56:00Z,discovery-20260529T095620Z,candidate,,,
5f9975e27487,UAV Deck Recovery Stability Analysis,Bernard Ferrier; John Duncan,2012,,10.21236/ada557352,https://doi.org/10.21236/ada557352,,formation_safety_boundary,crossref,academic_paper,unknown,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2024-08-28T20:40:07Z,discovery-20260529T095620Z,candidate,,,
510d63691550,"Advanced UAV Aerodynamics, Flight Stability and Control",Pascual Marqués,2017,"Advanced UAV Aerodynamics, Flight Stability and Control",10.1002/9781118928691.ch1,https://doi.org/10.1002/9781118928691.ch1,,formation_safety_boundary,crossref,academic_paper,medium,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2024-05-07T12:55:22Z,discovery-20260529T095620Z,candidate,,,
4805e1d33472,Formation Control of UAV-fleet With Orientation Alignment: A Multi-Agent Actor-Critic Based Approach,,2024,Formation Control of UAV-fleet With Orientation Alignment: A Multi-Agent Actor-Critic Based Approach,10.52545/3-4,https://doi.org/10.52545/3-4,,formation_safety_boundary,crossref,academic_paper,medium,medium,UAV formation stability,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2025-11-22T11:40:32Z,discovery-20260529T095620Z,candidate,,,
aa26330f9c31,Novel Concepts in Multi‐rotor VTOL UAV Dynamics and Stability,Emaid A. Abdul Retha,2017,"Advanced UAV Aerodynamics, Flight Stability and Control",10.1002/9781118928691.ch20,https://doi.org/10.1002/9781118928691.ch20,,formation_safety_boundary,crossref,academic_paper,medium,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2024-06-08T05:21:29Z,discovery-20260529T095620Z,candidate,,,
ece996e98568,Robust H∞ Team Formation Tracking Control of Stochastic Multi-Quadrotor UAV Networked Control System,Bor-Sen Chen,2024,Robust H∞ Team Formation Tracking Design Methods of Large-Scale UAV Networked Control Systems,10.1201/9781003545965-2,https://doi.org/10.1201/9781003545965-2,,formation_safety_boundary,crossref,academic_paper,medium,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2024-10-09T04:18:36Z,discovery-20260529T095620Z,candidate,,,
12507699c15b,Control of UAV Fleet Formation for Capturing Climber's Movements,; Housseyne Nadour,,,10.70675/7926497bz0438z42e2za792zd2f52fe84d74,https://doi.org/10.70675/7926497bz0438z42e2za792zd2f52fe84d74,,formation_safety_boundary,crossref,academic_paper,unknown,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2026-04-08T14:47:25Z,discovery-20260529T095620Z,candidate,,,
454131748279,Formation flight of UAV\'s with obstacle avoidance,Victor Stafy Megda Rosa,,,10.11606/d.18.2022.tde-13102022-092006,https://doi.org/10.11606/d.18.2022.tde-13102022-092006,,formation_safety_boundary,crossref,academic_paper,unknown,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2022-11-01T04:56:30Z,discovery-20260529T095620Z,candidate,,,
201559200bfd,Aerodynamics of UAV Configurations,Pascual Marqués,2017,"Advanced UAV Aerodynamics, Flight Stability and Control",10.1002/9781118928691.ch2,https://doi.org/10.1002/9781118928691.ch2,,formation_safety_boundary,crossref,academic_paper,medium,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2026-03-10T00:38:21Z,discovery-20260529T095620Z,candidate,,,
7e2c1e71ac48,"UAV Formation Flight Utilizing a Low Cost, Open Source Configuration",Christian W Lopez,,,10.15368/theses.2013.103,https://doi.org/10.15368/theses.2013.103,,formation_safety_boundary,crossref,academic_paper,unknown,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,low,2026-05-29T10:03:24+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2022-04-01T15:02:47Z,discovery-20260529T095620Z,candidate,,,
1a0432a0a02f,Research on Cooperative Formation Flight Control of Multi-UAV with Communication Time Delay,Peibei Ma; Jun Ji; Jiangbo Sui; Ming Lei,2021,2021 International Conference on Control Science and Electric Power Systems (CSEPS),10.1109/cseps53726.2021.00017,https://doi.org/10.1109/cseps53726.2021.00017,,formation_safety_boundary,crossref,academic_paper,top,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:29+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2026-03-28T17:59:20Z,discovery-20260529T095620Z,candidate,,,
6a96f08f5f1c,Research on Multi-UAV Cooperative Formation Control Method Considering Coupling and Communication Delay,Zequn Liu; Zhuxin Guo; Jianing Wei; Yunfei Zhang; Wanlin Fan; Yanfang Fu,2026,Applied Sciences,10.3390/app16084049,https://doi.org/10.3390/app16084049,,formation_safety_boundary,crossref,academic_paper,top,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:29+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2026-04-28T05:35:49Z,discovery-20260529T095620Z,candidate,,,
37018deb669d,Stochastic Robust H∞ Team Formation Tracking Design of Multi-Quadrotor UAV Networked Control System under Time-Varying Delay and Random Fluctuation in Smart City,Bor-Sen Chen,2024,Robust H∞ Team Formation Tracking Design Methods of Large-Scale UAV Networked Control Systems,10.1201/9781003545965-3,https://doi.org/10.1201/9781003545965-3,,formation_safety_boundary,crossref,academic_paper,medium,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T10:03:29+00:00,2026-05-29T10:03:39+00:00,2026-05-29T10:03:39+00:00,2024-10-09T04:19:33Z,discovery-20260529T095620Z,candidate,,,
